customer_id,region,state,customer_segment,signup_date
6743,Southwest,AZ,Standard,2024-11-19
6744,Southeast,NC,Standard,2023-04-05
6745,West,WA,Premium,2024-01-24
6746,West,WA,Premium,2023-01-29
6747,Northeast,NJ,Standard,2023-12-17
6748,Northeast,MA,Premium,2023-03-01
6749,Midwest,WI,Premium,2022-09-21
6750,West,NV,Standard,2024-12-19
6751,Southwest,TX,Standard,2024-10-19
6752,Northeast,NY,Premium,2022-10-21
6753,West,OR,Standard,2022-01-28
6754,Midwest,MN,Premium,2024-07-24
6755,West,NV,Standard,2022-11-29
6756,Midwest,OH,Standard,2023-02-11
6757,West,NV,Standard,2024-12-13
6758,Midwest,MI,VIP,2024-04-08
6759,Southwest,OK,Standard,2022-07-09
6760,Northeast,PA,Premium,2024-09-08
6761,Northeast,PA,VIP,2024-09-22
6762,Midwest,OH,Standard,2024-04-12
6763,West,WA,Standard,2023-12-05
6764,Midwest,IL,Standard,2023-07-30
6765,West,CO,Standard,2022-12-02
6766,West,CO,Premium,2022-12-07
6767,Northeast,CT,Standard,2022-04-12
6768,Southwest,AZ,Standard,2022-09-03
6769,Southwest,TX,Standard,2024-01-29
6770,Midwest,MN,Premium,2023-04-15
6771,Northeast,NY,Standard,2023-09-16
6772,Northeast,NJ,Standard,2023-12-14
6773,Midwest,WI,Standard,2024-05-25
6774,Northeast,PA,Standard,2024-06-06
6775,Midwest,OH,Premium,2022-08-09
6776,Northeast,NY,Standard,2023-06-16
6777,Southeast,VA,Standard,2023-01-19
6778,Northeast,NY,Premium,2022-05-14
6779,Southwest,NM,Premium,2024-03-25
6780,West,CO,Standard,2024-01-18
6781,Southwest,TX,Standard,2023-10-05
6782,Southeast,VA,Standard,2023-12-19
6783,Midwest,MN,Standard,2022-10-29
6784,West,CA,Premium,2023-08-29
6785,Southeast,GA,Premium,2024-09-04
6786,Northeast,NY,Standard,2023-04-11
6787,Southwest,NM,Standard,2024-05-04
6788,Northeast,PA,VIP,2022-07-11
6789,West,CA,Standard,2023-07-09
6790,West,WA,Standard,2023-12-17
6791,Northeast,CT,Standard,2022-04-29
6792,Southeast,TN,Standard,2024-12-28
6793,Northeast,MA,Standard,2024-01-04
6794,Southwest,TX,Standard,2023-02-25
6795,Midwest,MN,Premium,2022-02-27
6796,Southwest,OK,Standard,2022-06-13
6797,West,CO,Standard,2022-01-23
6798,Northeast,CT,Premium,2022-04-05
6799,Southeast,NC,VIP,2023-10-03
6800,Southwest,OK,VIP,2024-03-24
6801,Northeast,MA,Standard,2022-11-22
6802,Midwest,MI,Standard,2024-04-10
6803,Northeast,CT,Standard,2023-06-04
6804,Southeast,TN,Standard,2024-05-17
6805,Midwest,IL,Premium,2023-03-17
6806,Northeast,NJ,Standard,2023-04-10
6807,Midwest,WI,Standard,2022-12-05
6808,Southeast,NC,Standard,2022-04-03
6809,Southeast,TN,Standard,2022-06-20
6810,Southwest,NM,VIP,2022-06-29
6811,West,WA,Premium,2024-01-10
6812,West,CO,Premium,2024-01-05
6813,West,CA,Standard,2022-04-13
6814,Northeast,CT,Standard,2023-05-06
6815,Midwest,MN,Premium,2022-07-09
6816,Midwest,MI,Standard,2024-05-20
6817,West,NV,Standard,2023-06-18
6818,West,CO,Standard,2022-02-23
6819,Southwest,TX,VIP,2022-06-16
6820,Midwest,OH,Standard,2022-12-26
6821,Midwest,MI,VIP,2024-04-12
6822,Southeast,GA,Premium,2023-06-30
6823,West,NV,Standard,2023-02-04
6824,Midwest,MI,Standard,2023-10-24
6825,Southwest,NM,Premium,2023-11-18
6826,Southwest,NM,Standard,2023-08-12
6827,Midwest,MN,Standard,2024-12-23
6828,Southwest,AZ,Standard,2022-06-25
6829,Northeast,NJ,Standard,2024-08-08
6830,Southwest,AZ,Standard,2024-05-12
6831,Northeast,NJ,Standard,2022-09-17
6832,Northeast,NY,Standard,2022-02-10
6833,Northeast,CT,Premium,2023-06-27
6834,Southwest,TX,Premium,2023-05-16
6835,Southeast,VA,Standard,2022-12-01
6836,Midwest,WI,Standard,2024-09-09
6837,Northeast,MA,Premium,2022-08-23
6838,Northeast,CT,Premium,2024-12-01
6839,Northeast,MA,Standard,2024-10-21
6840,Northeast,MA,Premium,2022-09-12
6841,Midwest,MN,Standard,2022-07-28
6842,West,OR,Standard,2023-05-02
6843,West,OR,Premium,2023-03-01
6844,Southeast,FL,Standard,2023-09-12
6845,Southwest,NM,Premium,2022-02-08
6846,West,WA,Standard,2023-09-21
6847,Southeast,FL,Standard,2023-09-27
6848,West,CA,Premium,2022-07-05
6849,Southeast,TN,Standard,2023-01-05
6850,West,OR,Standard,2023-12-27
6851,Southeast,TN,Premium,2022-12-25
6852,Southeast,FL,Standard,2024-02-02
6853,Midwest,IL,Premium,2022-09-04
6854,West,NV,Premium,2024-01-23
6855,West,CA,Standard,2022-12-01
6856,Southwest,TX,Premium,2022-06-11
6857,Southwest,NM,Premium,2022-01-26
6858,Midwest,IL,Standard,2023-11-30
6859,Midwest,MI,VIP,2024-12-04
6860,West,OR,Standard,2024-01-11
6861,West,WA,Standard,2023-03-05
6862,West,CA,Standard,2024-02-14
6863,Southeast,GA,Premium,2023-08-06
6864,West,CO,Premium,2023-10-20
6865,Northeast,NY,Standard,2022-09-09
6866,West,CA,Standard,2024-06-17
6867,West,CO,Standard,2024-09-28
6868,West,OR,Standard,2024-12-09
6869,Northeast,MA,Standard,2022-06-16
6870,Northeast,PA,VIP,2024-08-14
6871,Midwest,WI,Standard,2024-12-06
6872,West,OR,Standard,2022-07-13
6873,West,CO,Standard,2023-10-30
6874,Midwest,MI,Premium,2023-06-18
6875,Northeast,CT,Standard,2022-11-21
6876,Southeast,VA,Standard,2022-12-22
6877,West,CO,Standard,2024-03-24
6878,Northeast,NY,Premium,2023-08-28
6879,Northeast,NJ,Standard,2022-12-20
6880,Southeast,TN,Standard,2022-10-11
6881,Northeast,CT,Premium,2024-05-02
6882,Midwest,MI,Premium,2023-02-17
6883,Southwest,OK,VIP,2024-09-02
6884,Midwest,IL,VIP,2023-08-23
6885,Midwest,IL,Standard,2022-04-17
6886,Southwest,AZ,Standard,2024-07-04
6887,Southeast,FL,VIP,2022-08-30
6888,Southeast,VA,Standard,2024-03-07
6889,Midwest,WI,Standard,2024-06-29
6890,Southwest,OK,Standard,2023-04-22
6891,West,CA,Premium,2024-08-31
6892,Southwest,NM,Standard,2022-05-28
6893,Midwest,WI,Standard,2023-09-22
6894,Southeast,FL,Standard,2023-01-11
6895,Midwest,MI,Standard,2022-02-22
6896,Midwest,OH,Standard,2023-01-14
6897,Northeast,MA,Standard,2024-10-01
6898,Northeast,PA,VIP,2024-09-27
6899,Midwest,MN,Standard,2023-10-15
6900,West,NV,Standard,2024-08-25
6901,Midwest,WI,Standard,2023-10-13
6902,Northeast,NY,VIP,2024-03-29
6903,Southeast,FL,Premium,2023-10-31
6904,Midwest,MI,Standard,2023-04-04
6905,West,OR,VIP,2023-09-25
6906,Midwest,OH,Premium,2024-04-09
6907,Northeast,PA,Standard,2022-03-30
6908,Southwest,TX,Premium,2022-01-17
6909,Southwest,OK,Standard,2022-02-07
6910,Southeast,GA,Standard,2023-08-31
6911,Southwest,TX,Standard,2024-07-17
6912,West,NV,Standard,2023-11-19
6913,Midwest,WI,Standard,2022-12-05
6914,Southeast,GA,Standard,2024-04-09
6915,West,CA,Standard,2024-08-17
6916,Midwest,MN,Standard,2024-06-21
6917,Southwest,OK,Standard,2022-12-27
6918,Southeast,VA,Standard,2022-10-02
6919,Southwest,AZ,Standard,2022-11-30
6920,West,CA,Premium,2024-08-29
6921,Northeast,CT,Standard,2022-10-08
6922,Northeast,PA,Standard,2024-12-07
6923,Southeast,TN,Standard,2024-04-28
6924,Northeast,PA,Standard,2024-03-21
6925,Northeast,NY,Standard,2024-12-06
6926,Northeast,NY,VIP,2024-10-16
6927,Southeast,FL,Standard,2024-01-31
6928,West,NV,Standard,2024-07-23
6929,Midwest,MI,Standard,2024-11-13
6930,Southwest,NM,Standard,2022-11-27
6931,West,CO,Standard,2023-12-09
6932,Southeast,TN,Standard,2023-03-29
6933,Midwest,MI,Standard,2024-07-22
6934,Midwest,MI,Standard,2022-05-26
6935,Northeast,CT,Premium,2022-05-30
6936,West,NV,VIP,2023-03-28
6937,Southwest,NM,Standard,2024-03-07
6938,West,WA,Standard,2022-11-11
6939,Southwest,OK,Standard,2022-05-21
6940,Southeast,TN,Premium,2023-09-30
6941,West,CO,Standard,2023-02-28
6942,West,CO,Standard,2022-03-10
6943,Northeast,NJ,Premium,2022-03-04
6944,Midwest,MI,Premium,2024-08-13
6945,Southeast,TN,Standard,2022-10-23
6946,Northeast,NJ,Standard,2023-06-28
6947,Northeast,NY,Standard,2022-07-09
6948,Northeast,NY,Premium,2024-04-26
6949,Southeast,VA,Standard,2023-01-27
6950,Southwest,TX,VIP,2022-02-14
6951,Northeast,CT,Standard,2023-04-23
6952,Southeast,NC,Standard,2024-12-13
6953,Midwest,MI,Premium,2022-07-30
6954,Midwest,MN,Standard,2024-09-29
6955,Midwest,MN,Premium,2022-10-26
6956,Midwest,MN,Premium,2024-03-30
6957,Southwest,NM,Premium,2024-09-07
6958,Southwest,AZ,Standard,2022-06-12
6959,Midwest,MI,VIP,2022-09-30
6960,Southeast,NC,Premium,2023-05-05
6961,Southwest,AZ,Standard,2023-09-11
6962,Northeast,CT,VIP,2024-02-09
6963,Southeast,VA,Premium,2022-12-26
6964,Southeast,GA,Standard,2024-02-09
6965,Southwest,NM,Standard,2023-09-23
6966,Southwest,TX,Standard,2024-09-06
6967,Southwest,TX,Standard,2024-04-17
6968,Midwest,MI,Premium,2024-12-03
6969,West,CO,Premium,2022-03-24
6970,West,CO,VIP,2022-12-20
6971,Midwest,OH,Standard,2023-03-26
6972,West,CA,Standard,2022-02-17
6973,Southeast,FL,Standard,2024-11-26
6974,Southwest,AZ,VIP,2023-06-04
6975,Southwest,OK,Standard,2023-03-15
6976,Southwest,AZ,Standard,2023-09-29
6977,Midwest,IL,Standard,2023-08-13
6978,Northeast,NJ,Standard,2024-03-19
6979,Southwest,TX,Standard,2023-06-05
6980,Southeast,TN,Premium,2023-06-18
6981,Northeast,NJ,Standard,2023-03-04
6982,Southwest,AZ,Standard,2024-09-07
6983,Southeast,FL,Standard,2024-05-23
6984,Southwest,NM,Standard,2022-08-15
6985,Southeast,GA,Standard,2023-09-22
6986,Northeast,PA,Premium,2023-06-23
6987,Northeast,CT,Premium,2022-11-26
6988,West,OR,Standard,2024-12-18
6989,Southeast,FL,Standard,2022-09-27
6990,Midwest,IL,Standard,2024-07-17
6991,West,NV,Standard,2024-03-21
6992,Midwest,WI,Standard,2023-05-11
6993,Southeast,TN,Premium,2024-06-28
6994,West,NV,Standard,2022-08-29
6995,Southeast,TN,Standard,2024-04-24
6996,Southeast,VA,Standard,2024-06-13
6997,West,CO,Premium,2023-03-24
6998,West,CO,Standard,2024-06-29
6999,Midwest,IL,Standard,2024-09-21
7000,West,CO,Premium,2024-03-11
7001,Midwest,MI,Standard,2022-05-12
7002,Midwest,MN,Standard,2023-02-03
7003,Southeast,GA,Premium,2024-06-21
7004,Southwest,OK,Standard,2024-06-24
7005,West,CA,Standard,2023-12-01
7006,Northeast,NJ,Standard,2022-07-24
7007,Northeast,MA,Standard,2023-11-11
7008,Midwest,MI,Standard,2022-08-26
7009,Southwest,TX,Standard,2024-04-26
7010,Southeast,NC,Standard,2022-07-13
7011,West,NV,Standard,2022-01-28
7012,Northeast,NY,Premium,2024-01-06
7013,Northeast,PA,Standard,2023-12-05
7014,West,OR,Standard,2023-06-30
7015,Midwest,MI,Premium,2023-11-24
7016,Southwest,AZ,Premium,2023-03-12
7017,West,CO,Standard,2023-03-09
7018,Northeast,MA,Standard,2023-09-06
7019,Southeast,GA,Standard,2022-10-08
7020,Southeast,TN,Standard,2022-09-15
7021,Midwest,MN,Standard,2024-11-11
7022,Northeast,PA,Standard,2022-02-01
7023,West,OR,Premium,2022-03-10
7024,Southwest,OK,Premium,2024-09-21
7025,Northeast,NJ,Standard,2023-03-24
7026,Northeast,PA,Standard,2022-07-31
7027,Northeast,CT,Standard,2023-10-15
7028,Southeast,NC,Standard,2022-02-07
7029,West,CA,Premium,2023-07-10
7030,Southwest,OK,Standard,2024-12-04
7031,Southeast,VA,VIP,2022-05-30
7032,Southwest,OK,Standard,2023-03-21
7033,West,CO,Standard,2024-09-10
7034,Southwest,TX,Standard,2022-11-03
7035,Southwest,AZ,Premium,2024-11-29
7036,Southwest,AZ,Standard,2022-11-10
7037,Southwest,AZ,VIP,2023-03-20
7038,Midwest,IL,VIP,2024-07-14
7039,Midwest,OH,Standard,2024-08-08
7040,Southwest,NM,Standard,2022-08-08
7041,Southwest,NM,Standard,2024-03-08
7042,Southeast,FL,Standard,2022-12-30
7043,Southwest,TX,Standard,2023-01-08
7044,Southwest,OK,Standard,2023-11-03
7045,Southeast,NC,Premium,2022-11-17
7046,Northeast,CT,Standard,2022-01-30
7047,Southwest,NM,Standard,2022-01-29
7048,Southeast,FL,Premium,2024-09-19
7049,Northeast,PA,Standard,2022-11-21
7050,Northeast,MA,Standard,2023-07-05
7051,West,CO,VIP,2022-09-09
7052,Southeast,GA,Premium,2024-09-25
7053,Southeast,VA,Standard,2024-10-12
7054,Southwest,TX,Standard,2022-09-24
7055,Northeast,PA,Standard,2022-03-07
7056,Southwest,OK,Standard,2024-08-21
7057,Southwest,TX,Standard,2022-07-30
7058,Midwest,IL,Standard,2024-07-12
7059,Southeast,NC,Premium,2023-03-30
7060,Midwest,WI,Standard,2022-05-22
7061,Northeast,PA,Standard,2024-12-10
7062,Northeast,MA,Standard,2023-02-12
7063,Midwest,OH,Premium,2022-06-20
7064,Southeast,TN,Standard,2023-09-29
7065,Southwest,AZ,Premium,2024-09-14
7066,Northeast,CT,Standard,2024-01-03
7067,Southwest,NM,Standard,2022-08-30
7068,Midwest,MI,Standard,2022-07-09
7069,Southeast,FL,VIP,2024-03-18
7070,West,WA,Standard,2022-06-06
7071,Southeast,VA,Standard,2022-04-19
7072,Northeast,NJ,Standard,2022-03-28
7073,Midwest,OH,VIP,2022-09-24
7074,Midwest,WI,Premium,2022-04-09
7075,Southwest,TX,Standard,2022-08-07
7076,West,WA,Standard,2022-04-29
7077,Northeast,PA,Standard,2023-11-22
7078,Southwest,NM,Standard,2023-11-30
7079,West,CA,Premium,2022-02-25
7080,West,CO,VIP,2024-08-27
7081,Northeast,CT,Premium,2022-07-18
7082,Midwest,OH,Standard,2023-06-03
7083,Northeast,PA,Premium,2024-08-21
7084,Midwest,WI,Premium,2024-08-29
7085,Southeast,VA,Standard,2023-04-04
7086,Midwest,WI,Standard,2022-02-16
7087,Midwest,IL,Standard,2022-05-17
7088,West,NV,Standard,2024-08-29
7089,Northeast,MA,Premium,2023-02-22
7090,Northeast,MA,Standard,2023-01-24
7091,West,WA,Standard,2024-12-23
7092,Northeast,NY,Premium,2023-09-26
7093,Northeast,NY,Standard,2022-04-03
7094,Midwest,WI,Standard,2022-01-29
7095,Northeast,MA,Standard,2022-01-01
7096,Southeast,GA,Standard,2024-03-07
7097,West,CO,Standard,2024-01-03
7098,Midwest,WI,Premium,2024-02-05
7099,Midwest,MN,Premium,2022-06-04
7100,Midwest,IL,Standard,2022-09-20
7101,West,NV,Standard,2022-07-24
7102,Midwest,WI,Standard,2024-01-12
7103,Midwest,OH,Standard,2022-11-03
7104,Northeast,PA,Standard,2024-11-29
7105,Midwest,MI,Standard,2023-12-24
7106,Northeast,PA,Standard,2024-02-08
7107,Southwest,TX,Standard,2024-12-12
7108,Southeast,GA,Standard,2024-11-21
7109,Midwest,WI,Premium,2023-12-03
7110,Northeast,CT,Premium,2023-02-15
7111,Midwest,OH,Standard,2023-08-25
7112,Midwest,MI,Premium,2022-06-29
7113,Northeast,MA,Standard,2022-12-29
7114,Southwest,NM,Standard,2024-04-25
7115,West,OR,Standard,2024-08-11
7116,Southeast,FL,Premium,2022-10-28
7117,West,WA,Standard,2023-09-10
7118,Northeast,NY,Premium,2022-06-01
7119,Southeast,GA,Premium,2023-12-14
7120,Northeast,NJ,Standard,2022-12-13
7121,Southeast,VA,Standard,2024-12-24
7122,Northeast,MA,Standard,2022-01-01
7123,Midwest,MN,Standard,2022-03-07
7124,Southwest,OK,Standard,2022-06-17
7125,Midwest,MI,Premium,2022-01-30
7126,Southwest,AZ,Standard,2023-04-03
7127,Midwest,IL,Standard,2022-11-15
7128,Southeast,VA,Standard,2024-10-14
7129,Northeast,PA,Standard,2024-09-08
7130,West,CO,Standard,2024-05-03
7131,Southeast,NC,Standard,2024-11-20
7132,West,OR,Standard,2024-03-15
7133,Northeast,CT,Standard,2022-06-07
7134,Northeast,NJ,Standard,2022-11-23
7135,Southeast,GA,Premium,2024-06-17
7136,Southwest,TX,Standard,2022-12-24
7137,Southwest,NM,Premium,2023-08-24
7138,Southwest,AZ,Premium,2024-06-19
7139,Southwest,NM,Standard,2024-05-30
7140,Northeast,CT,Standard,2024-06-23
7141,Northeast,NY,Standard,2023-07-23
7142,Midwest,MN,Standard,2022-05-23
7143,Southeast,TN,Standard,2024-08-31
7144,Northeast,NJ,Standard,2023-10-17
7145,Midwest,MI,Standard,2024-12-27
7146,Southwest,AZ,Standard,2022-02-08
7147,Northeast,CT,Premium,2022-05-24
7148,Southwest,OK,Premium,2022-07-06
7149,Southeast,VA,Standard,2023-10-15
7150,Midwest,WI,Premium,2022-03-30
7151,Northeast,PA,Premium,2023-09-16
7152,Southwest,TX,Standard,2024-05-10
7153,Southeast,FL,Premium,2024-04-12
7154,West,OR,Standard,2022-11-20
7155,Midwest,MN,Standard,2023-01-05
7156,Midwest,MN,Premium,2024-07-25
7157,Northeast,PA,Premium,2023-01-04
7158,West,CO,Premium,2023-06-04
7159,West,NV,Standard,2024-01-18
7160,Southwest,OK,Standard,2022-06-20
7161,Southwest,AZ,Standard,2022-08-02
7162,Southeast,FL,Standard,2023-09-08
7163,Northeast,NJ,Premium,2024-04-18
7164,West,CO,Standard,2022-09-18
7165,West,OR,Premium,2023-08-07
7166,West,WA,Standard,2023-09-28
7167,Southeast,NC,Standard,2024-04-14
7168,Northeast,CT,Premium,2024-12-09
7169,Southwest,TX,Premium,2024-11-22
7170,Southeast,NC,Standard,2024-10-26
7171,Midwest,OH,Standard,2024-07-15
7172,Southwest,TX,Standard,2022-01-16
7173,Northeast,PA,Premium,2023-10-21
7174,Southeast,NC,Standard,2023-06-10
7175,West,OR,Standard,2023-01-24
7176,Midwest,MN,Premium,2022-12-01
7177,Midwest,IL,Premium,2022-03-14
7178,Southeast,GA,Standard,2022-07-22
7179,Southeast,TN,Standard,2024-10-11
7180,Southeast,VA,VIP,2022-06-16
7181,West,NV,VIP,2024-02-09
7182,West,CO,Premium,2023-03-23
7183,Midwest,OH,Standard,2024-06-17
7184,Northeast,NY,Standard,2024-01-04
7185,Northeast,NY,Standard,2022-08-25
7186,Southeast,TN,Standard,2024-12-12
7187,West,WA,Standard,2024-03-04
7188,Southwest,TX,Standard,2022-12-12
7189,Northeast,NY,Standard,2022-02-27
7190,Southeast,VA,Premium,2022-10-03
7191,West,NV,Standard,2023-05-22
7192,Southeast,FL,Standard,2023-07-07
7193,Midwest,MI,VIP,2024-03-11
7194,Southwest,AZ,Standard,2024-05-29
7195,Midwest,MN,Premium,2022-10-28
7196,Midwest,OH,Standard,2022-10-06
7197,Northeast,CT,VIP,2024-08-18
7198,Southeast,NC,Premium,2024-10-09
7199,Midwest,WI,Standard,2022-10-10
7200,West,OR,Premium,2024-08-04
7201,Southwest,TX,VIP,2023-11-03
7202,Southwest,OK,Premium,2023-05-24
7203,Northeast,NY,VIP,2024-12-10
7204,Midwest,OH,Standard,2023-07-09
7205,Southwest,NM,Premium,2023-12-18
7206,Southwest,OK,VIP,2024-01-03
7207,West,CO,Premium,2024-04-11
7208,Southwest,OK,Premium,2023-03-22
7209,Northeast,CT,Standard,2023-06-23
7210,Northeast,NJ,Standard,2023-10-24
7211,West,NV,Standard,2024-06-23
7212,Midwest,MN,Standard,2024-10-11
7213,Southwest,TX,Standard,2022-09-14
7214,Southeast,GA,Standard,2023-05-13
7215,Midwest,MI,Standard,2022-06-19
7216,Northeast,NY,Standard,2023-02-03
7217,Northeast,NJ,Standard,2023-09-27
7218,Southeast,FL,Standard,2022-10-18
7219,Southwest,AZ,Standard,2023-03-09
7220,Southwest,AZ,Standard,2024-01-06
7221,West,CO,Premium,2023-07-28
7222,Midwest,WI,Standard,2022-08-04
7223,Northeast,MA,Standard,2024-11-06
7224,Southeast,VA,Premium,2024-12-29
7225,Midwest,MN,Standard,2023-08-15
7226,Southeast,VA,Standard,2022-01-21
7227,Southeast,GA,Premium,2023-10-10
7228,Northeast,PA,Standard,2022-07-14
7229,West,NV,Standard,2022-03-09
7230,Southwest,AZ,Standard,2023-11-02
7231,West,NV,Standard,2022-06-22
7232,Southwest,AZ,Standard,2023-05-24
7233,West,NV,Standard,2024-07-05
7234,Midwest,IL,Standard,2024-11-23
7235,Northeast,MA,Standard,2024-03-07
7236,Southwest,AZ,Standard,2022-12-22
7237,Northeast,NY,Standard,2023-10-21
7238,Northeast,PA,Standard,2023-03-08
7239,West,NV,Standard,2022-09-26
7240,Northeast,NJ,Standard,2024-11-21
7241,Northeast,PA,Standard,2023-04-29
7242,Midwest,IL,Premium,2024-01-06
7243,West,NV,Premium,2022-07-17
7244,Northeast,NY,Standard,2023-03-21
7245,Northeast,NY,Standard,2022-09-26
7246,Northeast,PA,Premium,2022-12-09
7247,Northeast,NY,VIP,2022-01-15
7248,Southeast,VA,Standard,2023-12-22
7249,West,CA,Standard,2024-11-10
7250,West,CA,Premium,2022-01-06
7251,Northeast,MA,Premium,2022-03-29
7252,Midwest,MI,Standard,2023-05-24
7253,Northeast,PA,Standard,2024-02-12
7254,Southwest,TX,VIP,2023-05-23
7255,Southeast,TN,VIP,2023-05-26
7256,West,CO,Premium,2024-09-23
7257,West,CO,Standard,2024-06-29
7258,Southeast,VA,Standard,2022-01-26
7259,Northeast,CT,Standard,2022-09-05
7260,Midwest,MI,Standard,2022-06-05
7261,West,CO,Standard,2024-12-22
7262,Northeast,PA,Standard,2024-12-06
7263,Northeast,NJ,VIP,2023-11-02
7264,Southwest,TX,Premium,2022-02-15
7265,Midwest,IL,Standard,2022-12-06
7266,Southeast,TN,Premium,2024-10-22
7267,Northeast,MA,Standard,2022-11-03
7268,Midwest,IL,Standard,2024-11-08
7269,Midwest,MN,Premium,2024-03-04
7270,Midwest,MI,Standard,2022-06-09
7271,Northeast,NY,Premium,2023-02-23
7272,Southwest,AZ,Standard,2024-03-05
7273,Southeast,VA,Premium,2024-03-31
7274,Southwest,NM,Standard,2022-03-23
7275,Southeast,GA,Standard,2022-04-06
7276,Northeast,NY,Standard,2024-07-21
7277,Southwest,TX,Standard,2023-11-12
7278,Midwest,WI,Standard,2024-08-13
7279,West,CO,Standard,2024-08-29
7280,Southwest,OK,VIP,2022-12-27
7281,Southeast,VA,Standard,2024-08-05
7282,Southwest,AZ,Standard,2024-10-02
7283,Midwest,WI,Premium,2024-03-22
7284,West,OR,Standard,2023-10-30
7285,Midwest,MI,Premium,2024-07-18
7286,Midwest,MI,Standard,2024-03-17
7287,West,CA,Standard,2023-08-28
7288,Northeast,MA,Standard,2024-04-22
7289,Northeast,PA,Premium,2023-12-07
7290,West,WA,Standard,2022-03-22
7291,Northeast,NY,Standard,2024-08-11
7292,Southwest,TX,Standard,2024-12-13
7293,Southeast,FL,Standard,2024-09-15
7294,Southeast,FL,VIP,2024-10-11
7295,West,NV,Standard,2022-07-05
7296,West,NV,Standard,2023-02-01
7297,West,CO,Standard,2024-02-23
7298,Southwest,NM,Standard,2023-12-15
7299,Midwest,MN,Standard,2024-07-11
7300,West,CA,Standard,2022-01-06
7301,Southwest,NM,Standard,2023-08-01
7302,Southeast,TN,Standard,2022-01-13
7303,Southeast,VA,Standard,2023-09-28
7304,West,CA,Standard,2022-05-29
7305,Midwest,MN,Standard,2023-12-11
7306,Midwest,WI,Standard,2024-12-10
7307,West,CO,Standard,2022-02-15
7308,Midwest,MN,VIP,2023-11-17
7309,Southwest,AZ,Standard,2024-06-16
7310,Southeast,NC,Premium,2024-06-23
7311,Southeast,FL,Standard,2022-10-17
7312,West,WA,Standard,2023-01-14
7313,Southwest,AZ,Standard,2023-12-08
7314,Northeast,CT,Standard,2023-11-17
7315,Midwest,MN,Standard,2023-10-24
7316,West,OR,Premium,2022-06-12
7317,West,NV,Premium,2023-10-19
7318,Northeast,NY,Standard,2023-07-27
7319,Northeast,NY,VIP,2023-08-28
7320,Midwest,MN,VIP,2023-11-02
7321,Northeast,NY,Standard,2024-02-24
7322,Northeast,NY,Premium,2023-07-06
7323,Southwest,TX,Standard,2022-09-02
7324,Midwest,MN,Standard,2024-11-07
7325,West,CA,Standard,2024-08-17
7326,Midwest,MN,Standard,2022-01-25
7327,Midwest,WI,Premium,2023-07-04
7328,Southwest,OK,Standard,2024-08-26
7329,West,CA,VIP,2022-12-12
7330,Southwest,NM,Standard,2023-11-21
7331,Midwest,WI,VIP,2022-07-19
7332,Southeast,FL,Premium,2023-08-09
7333,Northeast,PA,VIP,2023-03-21
7334,Southeast,NC,Standard,2024-02-06
7335,West,OR,Standard,2024-02-01
7336,Southeast,VA,Premium,2024-07-06
7337,Midwest,MN,Premium,2024-06-12
7338,Southeast,GA,Standard,2022-02-09
7339,Southeast,GA,Standard,2022-03-22
7340,Southeast,VA,Premium,2022-06-09
7341,West,NV,Standard,2022-10-30
7342,Northeast,NJ,Standard,2023-08-01
7343,Southwest,OK,Standard,2024-10-30
7344,Southeast,VA,Standard,2023-02-15
7345,Southwest,TX,Standard,2023-08-07
7346,Northeast,MA,Standard,2023-06-09
7347,Southwest,TX,Standard,2022-10-10
7348,Midwest,OH,Standard,2022-03-07
7349,Southeast,FL,Standard,2024-12-17
7350,Southwest,NM,Premium,2023-02-15
7351,Northeast,CT,Standard,2022-02-26
7352,Southeast,FL,Standard,2023-09-23
7353,Southwest,OK,Premium,2023-12-09
7354,West,NV,Standard,2023-03-30
7355,Southeast,NC,Standard,2022-11-13
7356,Southeast,GA,Standard,2024-01-17
7357,West,CO,Standard,2022-09-26
7358,Southeast,TN,Standard,2024-03-30
7359,Southeast,VA,Standard,2022-05-17
7360,West,CA,Standard,2023-12-27
7361,Midwest,OH,Premium,2022-07-07
7362,Southwest,TX,Premium,2024-09-13
7363,West,WA,VIP,2024-01-07
7364,Midwest,MI,Premium,2024-01-28
7365,West,CO,Standard,2022-07-28
7366,West,OR,Standard,2023-03-19
7367,Southeast,GA,Standard,2022-11-03
7368,Northeast,PA,Standard,2023-08-20
7369,Southeast,GA,Premium,2022-06-28
7370,West,NV,VIP,2024-02-06
7371,Northeast,NY,Standard,2024-09-20
7372,Midwest,MI,Standard,2024-01-17
7373,Midwest,OH,Standard,2024-06-28
7374,West,CO,Standard,2022-01-06
7375,Southeast,GA,Standard,2022-02-03
7376,West,NV,Standard,2023-03-27
7377,Southeast,TN,Standard,2024-06-09
7378,Midwest,WI,Standard,2022-01-02
7379,Northeast,CT,Standard,2024-12-22
7380,Southeast,FL,Standard,2023-02-26
7381,Northeast,CT,Standard,2022-04-12
7382,Southwest,AZ,Standard,2023-05-20
7383,Midwest,MN,Premium,2022-03-03
7384,Midwest,WI,Standard,2023-10-12
7385,West,NV,Standard,2022-01-31
7386,Midwest,MN,Premium,2023-12-04
7387,West,WA,Premium,2022-05-26
7388,Southeast,GA,Standard,2023-03-09
7389,Southeast,NC,Standard,2024-05-05
7390,Southeast,GA,Premium,2022-09-28
7391,West,NV,Standard,2024-03-10
7392,Southeast,TN,Premium,2022-12-29
7393,Northeast,CT,Standard,2022-06-21
